CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID
UgwVDD4kdvpAsRkUy914AaABAg_aug,J9sfR6HN6BY,"Next.js Projects:  Build a Full-stack App with Next.js, Tailwind, Radix UI, and Prisma",AugmentedUser,AugmentedCID,"The content quality is excellent, but once you subscribe to their website, they continuously charge you even after unsubscribing. They prevent you from deleting your credit details and respond as if it's our problem, acting as if we can control the auto-renewal. They need to fix their website issue, which isn't secure for adding credit information.",Negative,0,0,2025-02-02 14:28:35,AU,27
UgzLHj-8FG-XUl0p-D14AaABAg,JarGs7pGbt8,Others wall running vs this man (Credit to Storror),@MohWachid-n4h,UCdX0glBNSaikU7GFtji33vQ,"Others do the wall run:❌
Bro testing my patience:✅",Negative,5379,8,2025-01-11 12:39:33,AU,26
UgwSKXaMTlkT3FMbcSl4AaABAg,JoJ8Sw5Yb4c,Welcome to series on GO programming language,@md.sayeedrahman2553,UCSoCDvd1qAnVL82sFlas00g,"Hey Hritesh,
For a startup project, what would you use in frontend with golang? 
suppose i want real time messaging system. go has centrifugo framework for building realtime communication,. but what if react/angular don't have support for golang centrifugo?",Neutral,2,0,2022-05-11 11:03:07,IN,27
UgyU-1ZqZTaIaWsOEJh4AaABAg_aug,nhAkVJUYezc,Disney Goes SUDDENLY SILENT On Florida's Parental Rights Bill,AugmentedUser,AugmentedCID,Why didn't you mention that Florida taxpayers might be liable for a billion dollars due to this?,Neutral,0,0,2025-02-04 23:59:49,US,25
Ugxl7zNmMTUjHSj1sid4AaABAg,KUy8LXu5eP8,Ukraine Invasion: An analysis of Russian troops on the ground,@Jimuel895,UCV3bi7nXmtetTKa1WDgCYQg,I call on the United Nations and other major leaders of various countries to condemn Russia's attack on Ukraine. This is clearly against sovereignty and peace in Ukraine. What Russia is doing in Ukraine is a crime and Putin should be held accountable,Positive,6,5,2022-03-02 00:55:50,GB,25
Ugy7C5Jv26q7Fsrz8Bl4AaABAg,gPJVdn_50ec,Trump tosses pens into crowd after signing executive orders,@RocketPowerGMNG,UC-wHDr0Eq1Q5KttexYZtJlg,the people man i love bro,Positive,0,0,2025-01-22 11:40:50,US,25
UgzYUX5At5o7Tg3ZwdZ4AaABAg,m8ZfmyxmgTA,The Worst Day In Modern American Political History | Ep. 1168,@techyougo,UCiBhaKU4ZiPj48br9t1LneA,It's very interesting the Republican cycle on Trump. He does a super bad thing they condemn him thinking he went far enough to finally move on from him which they've always wanted to do then it isn't then they go back to sucking him off. Shapiro isn't as bad but still,Negative,2,0,2023-09-06 01:47:29,US,25
Ugy7mh-eOtr1b-5dO9x4AaABAg,VxEJ6wm6HfM,Zelensky ally calls West cowards over Russian invasion - BBC News,@noisy_boi_fpv_3920,UCpHgERHoJts0ihNdnVLxJqg,Stop sending them help  until they respect the help they have been getting.  Talk about smacking the gift horse in the mouth,Negative,15,0,2022-04-07 16:54:14,GB,25
UgxMrHVPP6g8PzLpvCZ4AaABAg,CMdsBhtPwk0,"ITO NA! PBBM, GALIT NA KAY DIGONG DUTERTE! HE IS LYING...",@trojanta9828,UCTXS2Mkb3-jGpxfILjCVo_w,😂😂😂😂,Positive,0,0,2025-01-21 11:26:45,PH,25
UgyUCrcvvrprDqQDP114AaABAg_aug,Xg5TBryM9WI,From Trash to Treasure 💎💸 (@cinema_chelsey on TikTok) #shorts,AugmentedUser,AugmentedCID,"This is definitely theft, in my opinion. Lost items should be handed in. They only become yours, or the business's, if they are unclaimed, not before.",Negative,0,0,2025-02-03 15:27:27,AU,24
UgxYwi4_bLRnFwa63uJ4AaABAg_aug,oir1ZUpg4Xs,Как соединить гибкий провод с цельным? #секрет #энерголикбез,AugmentedUser,AugmentedCID,"Another liar making up stories for the video, this is just a training video showing what not to do and what to do! The original has been circulating on the internet for a long time.",Negative,0,0,2025-02-04 03:25:42,GB,28
UgyBIvM5i9KmDpwZ2t94AaABAg,0P_YvC6Gg0c,Control flow in javascript in 1 shot | chai aur #javascript,@ankitmishra-d2s,UCsX8RTb6laoLbJHnRgFRGlQ,"minor error at 28:15. If there is no break statement added before the default case, default will also be executed. In this example, the default case was not executed because the break keyword was used before it.
Thanks for this series btw..!! ❤❤❤",Positive,98,3,2023-05-17 16:35:29,IN,27
UgycoBV-wPwGSCOgHwB4AaABAg,Jo8DuEHc-SQ,Biker stands up for himself when approached by this stranger 😱 @Undisclosed_Moto,@Krondorf.,UCjI-mYszRWqvpI_rrNCSPxg,Get away from me.... while I walk towards you....,Negative,13,5,2025-01-03 01:10:12,US,2
UgzIHq-c0PKT0fZAWJF4AaABAg,7ABFKPK2hD4,LRU Cache - Twitch Interview Question - Leetcode 146,@PinkRosePurpleMauve1,UCOeQD8MW9ohAsymtZmRykrw,"When I tried to run your solution, there is an error at this line:
prev.next, nxt.prev = nxt, prev
Error message:
AttributeError: 'tuple' object has no attribute 'next'
I cannot seem to find the error, and I can't fix it. What do you think could be the cause of this?",Negative,1,2,2021-11-30 18:20:29,US,27
UgwhubtTG05ss-U3l-x4AaABAg,VnwAO9ZWX2c,"Civilian Recon | Observation, Information, & Intel",@mikelevesque,UC89wpoaB3LUtWe2EHTaFVeg,Thank you for making content that is not related to the events of January 1st.,Neutral,0,0,2025-01-05 15:54:15,US,28
Ugxi7Xn__nzTjWT0uHB4AaABAg,MGJOy60oSJ4,Ranking The Worst News Reporter Moments,@DamienPhillips-q8c,UCu0gLQOFn2RUAIB_oDa7Aqg,“Ten people died in the Bronx last night due to a fire that killed ten people in the Bronx last night”💀💀☠️☠️,Neutral,0,0,2025-01-07 05:21:23,US,25
UgzL65Nr0yh7I4TxDF94AaABAg,7eZXBVgBDio,The Quantum Apocalypse: All Your Secrets Revealed,@robertrussell2869,UCdlAsFKu3_-KBhM2DbjIWWg,"I really enjoy the new production techniques and storytelling approach that WF not offers.  On this video, however, I got a little bit lost in the plot. NSA has quantum computers and has already hacked all of our passwords and knows all of our secrets but cannot act - why?  Their plot is to provoke a situation that will result in martial law and a disengagement from technology on the part of the general population.  How does this help the NSA?",Negative,0,1,2025-01-15 01:42:29,NZ,25
UgyK73zpHQPbMOZ7gQ54AaABAg,apWi16EROKc,Who would pay $120 for a Raspberry Pi?,@justalawngnome7404,UCfz3RUtPD4BGv4R2iti6WnA,"After acquiring the mandatory cooling and cables, I’d say I usually DO pay $120 for most Raspberry PIs.",Positive,0,0,2025-01-13 02:32:41,AU,28
UgyLW-5F7kDOYm6QcAR4AaABAg_aug,orJcARIxYT4,20 BEST Things I saw in Vegas at CES 2025!,AugmentedUser,AugmentedCID,"That robotic vacuum with a clue will mark the start of the end, you just wait.",Negative,0,0,2025-02-03 16:27:40,AU,28
UgxC-8YtbiUAP2oKY254AaABAg,eZ-lOVF3Ijk,Should I Open it? Or Should I Keep it Sealed? - Episode 167 - Legendary Collection for the Big Game!,@crashry,UC-gwco7xajBTYicbLr26pTA,Didn't know you were a Lions fan! Hope you enjoyed watching them clench the number 1 seed. ONE PRIDE BABY!!!! 🦁,Positive,0,0,2025-01-07 03:54:30,US,17
UgyQvE648JXizL2lnpJ4AaABAg,ExxtLCx3SFo,bro is the best driver,@MntzerBoos,UCm3w90AYbOSzrQ80yOxh2Gw,‌,Neutral,0,0,2025-01-12 05:00:18,GB,2
UgzynGWF8fRwb4i6H1N4AaABAg,siFU8c_Heu0,Flutter Tutorial for Beginners #12 - Columns,@juanramon3223,UCJZLqHVpa1QaPGSFkGREVUg,2:13 is that a Bocchi the Rock reference?????,Neutral,1,0,2024-05-05 00:18:20,GB,27
UgzaoK9DKp8XjSnRpUR4AaABAg,Y0lT9Fck7qI,Climbing Stairs - Dynamic Programming - Leetcode 70 - Python,@spiffylogic,UCOGVzqNVEZkDJoI0HSixJWA,"You can use python tuple syntax to avoid the need for a temporary variable:  one, two = one + two, one
Also use _ instead of i.",Neutral,0,0,2024-01-08 16:45:35,US,27
UgxOOC1FlC8wnsCIosp4AaABAg,3cWm9B_0_kI,How Many People To Stop Ronaldo?,@mubasssi,UCpIeWApMQik3YDRk6Muzx8w,"The ""WHO SAID messi ' s better than Me""had him tweakinh😂😂",Positive,579,1,2024-12-28 15:19:56,AU,17
Ugyf88IIycOQHmd3kHp4AaABAg,c4WBuE2mp38,Forklift Cylinder Repair but We DIDN’T Expect THIS! 😱 | Part 1,@Goostradamus81,UCPJc4T49Zkcyq-ffbmlYLWw,"man, this edited, censored CEE feels like a Disney show now, Curtis is being restrained.....let the man fly free!!
Please get him back to his natural habitat, let the natural expressions flow freely
Cheers guys, hope you all had a great holiday season!",Negative,0,0,2025-01-13 15:42:19,IE,2
UgxaZqDNM7Br1PPM7id4AaABAg,57lQhU5-ZKQ,kurt’s personal bird feeder?,@capemay03,UCA8FufJaxpC8X_OrBJe9B0Q,You should use real bird food. Perhaps the kind with the cherry and nut mix. They love it.,Positive,0,0,2025-01-15 14:34:23,NZ,15
UgztAShJ8b3VGgSUBtZ4AaABAg_aug,9FlbfJ6Wy-0,Shark Fishing at Sea#Fishermen's Work#Marine Fishing#Fishermen's Operation#Shark Catching,AugmentedUser,AugmentedCID,AI is spiraling out of control 😂😂😂😂😂,Negative,0,0,2025-02-04 08:18:39,NZ,15
Ugz4D6F5t0Cz_JD8FB54AaABAg_aug,41hzYEvgIwc,Helium Balloon Turns Deadly 😢,AugmentedUser,AugmentedCID,Zack seems to be acting quite erratic recently.,Negative,0,0,2025-02-04 01:46:40,GB,24
UgxGr91SGZEWOX9NW6d4AaABAg,zy5qjG_EV9M,Lead Prosecutor Embarrasses Himself (Again) During Closing Arguments | Kyle Rittenhouse Trial Recap,@Sylus_Domanni,UChu-0UaFrkpeYyDApegqfPA,A guilty verdict would be the death knell of the American justice system.,Negative,132,2,2021-11-16 23:40:57,US,25
UgydPXa9SlKFaUcLGf54AaABAg,MlcfpvBz5nc,Watch these YN’s have a high speed shootout,@marleyfan914,UCeU-JYRjfEH-H0--pvpLtuQ,I mean why,Neutral,0,0,2025-01-12 16:05:54,CA,17
Ugwm1v3heC-nmuPBYNF4AaABAg,3EolAmWz9hc,"Deion Sanders: ""My PROUDEST NFL Moment will SHOCK YOU!"" 🏈🏆 #nfl #shorts #ncaa",@TheWright-f4k,UCUz1YCZ7jVRvs6Y1fumD06Q,This is why Deon the Goat,Positive,0,0,2025-01-10 13:10:40,US,17
Ugxiy2vA8_i59P_lAxJ4AaABAg,a3Aep-SygUA,Leetcode 24 Hour Challenge (while learning Golang),@TheFourOnSix,UCy8NqCaUypxSqm_VAZXTXEQ,"I love writing Go in production. I do not enjoy using it for interviews. In my experience, the interviews that work well for Go are non-DSA practical interview questions and language specific Go questions. Don't get me started about working with dequeues or priority queues. It's a pain in Go.",Neutral,0,0,2024-01-29 14:30:12,US,27
UgzH8pZYRdOp9kGFMwd4AaABAg,mXfG-U6FNco,McEnany: Ron DeSantis' email to 'The View' was brilliant,@danryan909,UCpWsmeeThGP3drp_9qFnU4w,I wish articles and videos would headline this something like: “The View attempts to increase ratings by inviting DeSantis but instead gets called out for what they truly are.” Or something similar.,Positive,109,4,2022-08-07 19:59:09,CA,25
UgwgTpN6RTv0A_LyrV54AaABAg,SAL2JZxpoGY,"Facebook gives a glimpse of metaverse, its planned virtual reality world",@itypedmynamehere1807,UCBG6NK42gV4oajk-_LgmigA,😂😂😂,Neutral,1,0,2023-03-06 19:35:37,GB,25
Ugx4H9PnT8g01Fi7W554AaABAg,9yhlhKX7ZYM,Styling React Native Components: The Fundamentals of Stylesheet,@jalluchakri1528,UCNA67SAQBW6mdASN6mmanWA,Hey ! Thanks for Making video on the React Native Series,Positive,0,0,2024-08-07 08:12:34,IN,27
UgyQEl5kyyJtdssJiLd4AaABAg,mZYuuGAIwe4,Flutter & Firebase App Tutorial #4 - Firebase Auth,@SouravendraKrishnaDeb,UC3O9FDQjCiabxIl8AllquQQ,Glorious.,Positive,0,0,2020-02-09 10:59:28,GB,27
UgyFHVNAI659dZd-Bp54AaABAg,-0BIiX_FEFY,TOTAL CHAOS: Ibrahim Traore Bodyguards Outsmart His Enemies at Ghana’s Inauguration,@wairuriblackpoet8252,UC3OwRD-jCz3VVZ4FYVJ049Q,In Kenya we can only dream of a leader with only half his integrity and love for his people.. long live the king of Africa,Positive,90,5,2025-01-08 09:16:49,GB,25
Ugyy-ot73g8FPgS3Ddh4AaABAg,wb9RttPk8q8,This Is Truly Insane,@CohnmanTheBudbarian,UCKTjTB6uJt5YlO2T8-RWeQQ,"Police are doing a piss poor job of policing, there's obvious criminal activity going on, and they are ignoring it or are a part of it?",Negative,0,0,2025-01-13 08:29:21,IE,25
UgyiiPT7mtWtICrYsD54AaABAg,pYLNV1sWS9A,"""New Year, Same Yanited!"" | WE ARE YANITED #12",@class50thrasher,UCQz9j7VhTAjEhcZdMWKgbGw,Good to see this is back! Eastleigh you said?,Neutral,1,0,2025-01-11 16:42:16,GB,17
UgxpglUyf7jn1UJJQAZ4AaABAg_aug,MlcfpvBz5nc,Watch these YN’s have a high speed shootout,AugmentedUser,AugmentedCID,And they're surprised when they're not welcome anywhere.,Negative,0,0,2025-02-04 02:01:48,CA,17
Ugwv3UuQvpzi-eneJZN4AaABAg_aug,poQXNp9ItL4,Redux Tutorial - Learn Redux from Scratch,AugmentedUser,AugmentedCID,The SSL certificate for your site expired a week ago.,Negative,0,0,2025-02-02 14:28:52,AU,27
Ugy2Hiafz5sbfKisBod4AaABAg,-_cxL8XWxo8,How to win Roblox Squid Game (Shrimp Game) every time!,@alexandreramkissoon7341,UCjE4bMnqf8klYXRZLkujijg,bro:STOP IVE PLAYED THESE GAMES BEFORE,Neutral,0,0,2025-01-15 02:03:20,IE,20
Ugy10l_0-uOgl-wY4Qt4AaABAg,SVvr3ZjtjI8,How I Got Good at Coding Interviews,@johntheawsomeful,UCmSKfywdgRFFVrRgUVOtMzg,Some asshole actually gave me the Word Search II question as my FIRST problem for a react native interview. He didn't like how nice my resume was,Negative,2,0,2023-01-19 10:40:39,US,27
UgySA5YlTaxyFlb7BkN4AaABAg,8_P-lBmHDxs,Bro tired of saying that 😅😭,@TarekVR2009,UC7cwxFlro2xyq0V1CV3QgfQ,This is an exhibit in Florida,Neutral,1,0,2025-01-11 18:16:15,CA,26
UgxeV2liClKC0uKX1IB4AaABAg,-_cxL8XWxo8,How to win Roblox Squid Game (Shrimp Game) every time!,@Camera58,UCmz4In3nOYYK0CXHAJkF1zQ,There is a fricking omnitriplehexagonalquadrupletriangle in dangola,Neutral,602,12,2025-01-13 11:05:25,IE,20
UgxwE9aEBE4aGo4HTcx4AaABAg,eko5wA87AS0,Half A Million for 1 catch?,@jerseycitysteve,UC7z2BskGAMxvEf3t_7iUxLw,"""I'm a lineman. Nobody cares what we do."" hahaha",Positive,0,0,2025-01-08 13:32:02,US,17
UgzepxPAuEqF2mdG8Yh4AaABAg,H6fE6DqEhdM,Biden touts graduation speech that never happened,@theresamchugh6255,UCS9NgQWqSzVVbPqC0uj6C2A,This is hilarious; if it wasn't so sad. Now even the puppet handlers aren't helping him. He's past being long gone.,Negative,70,3,2022-07-10 01:29:46,CA,25
UgznpPFVZIA8phQFzEJ4AaABAg,_OhkThMKnWw,100% Diego Costa Aura,@miroslavgyorodi6129,UCVy-gQCH71ujAcoFGLEN6Vg,Idiot futbol man,Negative,0,0,2025-01-11 21:44:49,GB,17
UgyBW7viEpjf6TmGCSB4AaABAg,3cWm9B_0_kI,How Many People To Stop Ronaldo?,@itsmilya1,UCQcHr_rg53UZq3lovO-V5Fw,Mister beast and Ronaldo and Messi,Neutral,2,0,2025-01-13 07:39:15,AU,17
Ugz2UoogcKbviOGNSQd4AaABAg,TLb6d14cSl8,Quelle est la résistance du verre du Tesla Cybertruck? 🚙💥,@philippedonnadieu3670,UCCz-no6qHO9SeUo8G_3vFwg,Un.seul mot : Immonde.,Negative,0,0,2025-01-04 13:25:58,CA,17
Ugz-G2J8SL2ngviQ8Nl4AaABAg,UfqAVVeKOBQ,Addressing Dream's Video,@kaz49,UCz_DOkhsuXrgu7N80Q-xN4w,You know what I'm just gonna go back to Hermitcraft and DanTDM thanks,Neutral,7,1,2025-01-15 12:20:59,NZ,20
UgwBYsK4W6_IhRL_bLR4AaABAg,v8IhpGTJf0Q,Jen Psaki breaks down over Florida law,@Mikzone-zb6jk,UCfmMk7qw4OZa2EU7BGeoDbQ,It doesn't matter if she understands it or not. It's just the fact that's its a republican doing  what's right is what getting under their skin.,Positive,0,0,2022-04-26 02:11:06,CA,25
UgzHc2yqcJ9t47BEm9p4AaABAg,uGQHnbWUy0U,I CANT CHOOSE 😭@Imthe_annag,@crackupj40,UClAi69Qq0V8YYun9gCTSSVg,THE KINGDOMS NEED AN ALLIANCE. NO LONGER CAN THIS BLOOD FEUD GO ON. I HAVE WATCHED FAMALIES PILLAGED AND PLUMDERED IN THE NAMES OF THESE REIGNS. WE MUST COME TOGETHER AND LONG LIVE THE KINGDOM OF ALL CATS!!!,Positive,0,0,2025-01-13 14:19:33,AU,15
Ugw8BeV9sl_RsbikEgB4AaABAg,uVwtVBpw7RQ,What is Node js?,@goodnight6202,UCFyTsMsTFKXIak83FNrl5Ag,HERE FROM TOP!,Neutral,2,0,2024-11-29 14:49:10,AU,27
Ugw0racEyi4Rm83pwzd4AaABAg_aug,73r3KWiEvyk,House Robber -  Leetcode 198 - Python Dynamic Programming,AugmentedUser,AugmentedCID,"I've robbed so many houses because of your tutorials... Now I'm in a prison cell, and all I can think about is how this algorithm could've taught me to steal more soap",Negative,0,0,2025-02-02 14:17:45,US,27
Ugy0BsiidkPZgzThwqR4AaABAg,4S58QOhuSMo,Goodbye Utah - Hello Florida,@ansleypope9584,UCj4oHsl9lfJnoN0y_ThvFzg,"I say lick and a promise 😂. I use like its just getting enough not the best, ha.",Neutral,0,0,2025-01-09 01:27:31,CA,22
UgxDJ0sUdO8WmtLY1Gp4AaABAg,7PcFepWMVDo,Ukraine War: Russian reservists being contacted,@jamesjarrett52,UC5FjMF5UKJR0YwImR6d4C3g,If he starts calling up conscripts then hopefully the country will finally turn against him.,Negative,0,0,2022-05-08 21:04:55,GB,25
Ugx2bnbzwSfPmnuTAWx4AaABAg,uzvurop45tM,Voicing All Our Inner Thoughts,@Winnerz32,UCSGkEYDhznir5bUCPBkV4sA,"She’s growing up so much, she’s gained intrusive thoughts 😂",Neutral,3173,9,2025-01-06 23:08:37,AU,26
UgxI5A7c4Aiy5L0k2hF4AaABAg,kAZwZRkAYgw,Driving Uphill Near Miss #dashcam #driving #road,@oscartangoromeo003,UCLu9OtR211k52lqGQIa6kdg,At least this channel always mentioned the Countries where the supposed incidents happened.. So you deserve my subscription.,Positive,0,0,2025-01-07 12:13:29,CA,17
UgzGsqOGzhQmX8e0dJB4AaABAg,VSsvHDB2cZI,성공 vs 실패?! 오징어게임2 원조 달고나 - Success vs Failure?!  Do You Want to Play Squid Game 2? - Dalgona,@Umutum4079._,UC84LT_xI46IK_WCaCHSGn0A,Lütfen bak gelin bana da,Neutral,1,1,2025-01-13 05:56:08,AU,26
Ugxj6PSLuG0G3NvO5Wh4AaABAg,-aRBKwZJ7CE,'The Five' breaks down Dem panic ahead of Virginia governor election,@frankchongszehong,UCBTd0a5UVStYjENd9V0CfQA,And yet send his kids to private schools while the rest of the kids learn CRT,Negative,0,0,2021-11-03 08:58:19,US,25
UgyaPujqgRq_4yAgnst4AaABAg,apWi16EROKc,Who would pay $120 for a Raspberry Pi?,@HyperSaneDemon,UClkeWPEiAh0oqYuzkTncesg,"With a 16gb I could host sepia AI assistant to make my caretaking effortless with private voice commands synced to notion database api, and private next cloud server all while having enough to run other apps as needed(hopefully).",Positive,0,0,2025-01-12 01:16:49,AU,28
Ugwoq5kyDUr5tnwGEpB4AaABAg,Kap9qlOWaPM,Is This the Next Big Thing in PC Setups?,@littletam1.020,UCEyGQxaMl8jTWzgjSMG8A8Q,what about a pc in the table,Neutral,0,0,2025-01-11 15:31:08,CA,28
Ugwj4AxsoWTJHqkki5J4AaABAg,nngMilYb9HU,React ke baad nextjs q nhi?,@Animesh.001,UC3ltGam0iW14xPEOkABR7Xw,Doubt cleared sir.. thanks 🙏❤❤,Positive,0,0,2023-09-24 19:26:14,IN,27
Ugx6zrnt-wchphXlW714AaABAg,Mo4vesaut8g,Big O Notation - Full Course,@kim92se64,UCLoCP2FiKCmCBDn811LQywQ,First time I really understand what is Big O notation !!!       as a CS student,Positive,0,0,2021-10-01 22:12:08,US,27
Ugz4Pao6nuq__Kd86mp4AaABAg,mQTQ4utlO90,CES 2025 Day 1: Coolest Tech We Saw,@ElifFiliz-b6y,UCAPWYwOcxctz5HksX5hPkTQ,I bet Adaxum Token will reach 100x by May 2025!,Neutral,0,0,2025-01-09 13:47:37,AU,28
Ugym1ymjZA5dQqqUdWp4AaABAg,KdUhAezbXQo,I loved it…🥹🎁,@howiebulman7661,UCqQhPLBZRS8ZNRU2b5P8hsA,Bet they are getting on well😂😂😂😂,Positive,0,0,2025-01-13 20:59:47,AU,15
UgwPPg_VE8tsgAC59-B4AaABAg,OUx1kKtH_DQ,Real reason behind Microsofts blue screen of Death,@anak_kucing101,UCfAfNiBF0-a77q4Jf8Lxn0A,"English
So how's OpenAI doing right now? Did we lose ChatGPT database? This is sad.

Japanese
オープンAIは今どうなっているの？ChatGPTのデータベースを失ったの？それは悲しいです。

Indonesian
Jadi bagaimana keadaan OpenAI sekarang? Apakah kita kehilangan database ChatGPT? Ini menyedihkan.

Spanish
Entonces, ¿cómo está OpenAI en este momento? ¿Perdimos la base de datos de ChatGPT? Esto es triste.

Italian
Quindi, come sta andando OpenAI in questo momento? Abbiamo perso il database di ChatGPT? Questo è triste.",Neutral,1,0,2024-07-19 18:52:55,IN,27
UgwfmqoxFbGbKLAtWmV4AaABAg,9mMbJ2fvFfc,TIMELINE: Devastating California wildfires in January 2025 | ABS-CBN News,@grow_with_taffy,UCl08TT6uoPw4sAATiL9HhEQ,This is how history is made and we end up with ghost town. Jesus is King.,Neutral,0,0,2025-01-14 08:56:09,IE,25
Ugwf5yQS2PCOYYd8z2x4AaABAg,pgAvVxowaYU,ReactJS Tutorial for Beginners - Getting Started with React,@mburkhart41,UCyX4WAKGwCyGouYPBhx0tgw,This is a great preview.  I'll be definitely buying the course.  I really appreciate the pace and the time spent on explaining the 'why' of things  in React.  Other tutorials seem to gloss over the explanations and just expect one to memorize forms. Thanks!,Positive,0,1,2017-11-05 00:50:41,DE,27
Ugybuk4jKvv8qBe7hIJ4AaABAg,ogTHdwijRY8,Coronavirus warning: people dying of strokes and heart attacks as they avoid hospitals - BBC News,@katherinegeorge4945,UCep3BRAJ5okrEC7Z1aD7NGQ,The NHS is complicit in this scam.,Negative,0,0,2020-04-26 16:25:55,GB,25
Ugyz7p-dZlo0Q1YnM7N4AaABAg,aGMtzDmEBW8,THE PLOT TO DESTROY AMERICA EXPOSED,@v1-vr-rotatev2-vy_vx31,UClRvYGUuyzCCnODkEDcBJSQ,Nixon was a better president than any Democrat ever was,Negative,0,0,2024-10-29 13:40:34,US,25
Ugw2VGMuLbjcgv9cFnJ4AaABAg,LwCRRUa8yTU,College Algebra - Full Course,@RodneyDoesStuffAndMore,UCUFseBD9Pc5C9wguV1G27Bw,"FCC provides again, thank you so much, I was really worried that I’d struggle in college/uni thanks to my poor math skills. You’ve really lifted a huge weight off my shoulders. ❤️",Positive,11,0,2020-07-27 05:44:14,US,27
UgxXNuqTm7lThQhNptd4AaABAg,Lcx1iZx6yO0,Near a polar bears 🐻🐻deadly attack| ETERNAL HUB | #shorts #eternalhub #science,@hannahloewen448,UCgCucsrxtPWKboBWiiHn9qQ,Do not ever risk getting this close to a polar bear just to get a good picture. If you value your life and limbs.,Negative,0,0,2025-01-14 04:43:30,AU,15
Ugy4rpX74pAlXgrKqfJ4AaABAg,HcOc7P5BMi4,HTML Tutorial for Beginners | Complete HTML with Notes & Code,@Techmatrixz,UCFUGyvNp3psswKaW8MlaZEQ,"I totally thought that I wouldn't understand at this level but you made it so much easier for everyone. Thanks a lot mam, Im also working with cpp and python. After that language it is much easier for me. A big heart for you ma'am 
Now it's time to learn CSS 😊",Positive,2,0,2025-01-04 09:01:20,IN,27
Ugxj20OSerSfc040X4F4AaABAg,1MB6_Jz_Fkw,I am SCARED of NVIDIA's RTX 5000. You Should Be Too.,@jackkunasaki5044,UCAwGLETlTs0gLbM_8YzX3_A,...I want to get that 5090 but I need to see reviews before purchasing,Neutral,0,0,2025-01-12 02:14:41,GB,28
UgzIa7CzR1LOSpyXsX94AaABAg,TloMiwQv1x4,This Guy Is Completely Crazy 🤯,@drretr0-f3s,UCF3d-U0blz5VysUtOgfl7kg,"""He didn't get a single like""🤓🤓🤓🤓",Negative,0,0,2025-01-14 11:11:31,IE,26
Ugz12rq_cJ3uomKXpgd4AaABAg,_j1mM_RBXBc,Pence Wrecks Harris | Ep. 1111,@fearnoevil5445,UCFpi6NZq5m-Ra6al7yvNH4g,She's a drunk...I figured it out! She's on that southern comfort lol,Negative,0,0,2020-11-15 01:55:24,US,25
UgzCe_5_MqujWswqEIR4AaABAg,5nTuScU70As,Want to learn better? Start mind mapping | Hazel Wagner | TEDxNaperville,@alsleppy,UCllRZvwXD88pMointycvGwg,"as someone who sometimes can forget easily information and also kinda feels annoyed when speakers are involving too much  information in a confusing way i am shock and at the same time i leave with a great impression of her as speaker the way she synthetize all the information in such a organized way adding facts , quotes without making it too confusing to understand was awesome !! she really kept me in track and mind wide open throughout the ted talk  .. will definetely expect listen more from her !!!",Positive,2,0,2022-03-14 22:08:28,US,25
UgwqZjl0YKqOVs8V4Z14AaABAg,Sgi0Xda5Tyc,Pehli Baar Mummy Papa Ke Saath| SHIRDI | Part 1,@sangitasingh7211,UCP6C6ScXlzqg7k1AbiBFTrQ,Aap log sound jo laga rakhe ho vo change kr lo party me nhi gye ho jo dj jaisa sound laga rakha h soft sound lagao,Negative,0,0,2025-01-11 02:42:16,CA,22
UgzAnLl9tgGsyPh2rgp4AaABAg,ItomGw6jEbg,#sonic #sonicthehedgehog #sonicmovie3,@I_dont_know-i5v,UCOt2Wrp1xFgqMTOae9S2fPQ,"#sonicmovie3 ‽
It's better #Sonic2",Negative,0,0,2025-01-14 01:21:35,IE,24
UgyO2_aGvui-ePE-0nR4AaABAg,UhjmS1-vKa4,Oldham uprising & public inquiry politics – with Raja Miah and Isabel Hardman,@DablerBigfish,UCs4QsnlE_dlBXOpW9st87BQ,Those poor children who were raped by these Pakistani monsters. Shame on those who were there to protect them. God help us.,Negative,0,0,2025-01-11 02:01:43,GB,25
UgzvXZfiRQ3tESnf-pJ4AaABAg,FVO6L5CA5cQ,i thought i made it easy... #gaming #⁠youtube #funny #minecraft #memes #tiktok #shorts #ytshorts,@SarmilaTamang-z4i,UCWasVLoSBeV_39mmflVMpdg,At last  I like  it eunhhhh😅,Positive,1,0,2025-01-14 13:05:49,NZ,20
Ugwmr50YUD5PPvCuKWp4AaABAg,74Opyp5HsAE,MARCOS NILAGLAG NG SARILING KAPATID! INILABAS NA ANG PRUWEBA SA ISYU NG 2025 BUDGET.,@gerardolingad1687,UC5Udyi2IRMLuTcf7NE2yK3A,"Eto style ni imee pag nagkakabukingan na saka maghuhugas kamay,no to marcos  again",Negative,0,0,2025-01-20 14:45:28,PH,25
Ugybcg9Jsg33VGpSepR4AaABAg,inAs_ZIqkVo,Prince Andrew demands US jury trial over sexual assault allegations - BBC News,@beckylemm3smash44,UCLRaNLaEp40zbTSQh4UrxaA,What an idiot 😂 deny all you want but everyone seen the photos that you don’t remember being in,Negative,0,0,2022-01-31 00:57:41,GB,25
